IsomericSMILES,log_odt
CCCC(C)CC,7.469410475329619
CCCC(C)CCC,7.154697793596388
CCCC(C)CO,9.00935314729347
CCCC(C)O,7.94522231663534
CCCC(O)CCC,6.469724855867537
CCCC(OC)OC(C)=O,8.332396870217389
CCCC(S)CC=O,12.644202174392918
CCCC(S)CCO,12.525834892800631
CCCC(S)CCOC(C)=O,11.945175509829733
CCCC(S)OC(=O)CC,8.556982898362792
CCCC/C=C/C(C)=O,10.037503514392887
CCCC/C=C/C=C/C=O,11.742599458300305
CCCC/C=C/CCC=O,10.804405864974223
CCCC/C=C/CCCC=O,9.656754702151037
CCCC/C=C\CC=O,9.556987869225015
CCCC/C=C\CCC=O,10.493616032021086
CCCC/C=C\CCCC=O,9.440045592187092
CCCC1CCCC(=O)S1,11.354289586166171
CCCC1OC1C=CC=O,10.000564216165376
CCCC=CC(=O)CC,9.402085909239272
CCCC=CC(=O)CCC,8.44785854146041
CCCC=O,9.046352781986597
CCCCC,6.279816404180332
CCCCC(=O)C(C)O,8.55634959503876
CCCCC(=O)O,9.387647064485254
CCCCC(=O)OC,10.023663918197794
CCCCC(=O)OC(S)CCC,8.005299195895796
CCCCC(=O)OCC,9.95545898582337
CCCCC(=O)OCCC,9.880253821896698
CCCCC(=O)SC,8.771838426944571
CCCCC(C)=CCC(=O)O,9.85132785251724
CCCCC(C)=O,8.16903668503781
CCCCC(C)C,7.7704404709936
CCCCC(C)CC,7.2065294318692565
CCCCC(C)O,6.310383142957452
CCCCC(C=O)CS,10.56305073084705
CCCCC(CC)CO,8.362139386212311
CCCCC(CC)COC(C)=O,8.391106571652498
CCCCC(CS)COC(C)=O,10.279457045159475
CCCCC(S)CC=O,11.68798946745535
CCCCC(S)CCOC(C)=O,11.501305794775831
CCCCC/C=C/C(C)=O,9.669707291076767
CCCCC/C=C/C=C/C=O,11.92724771200249
CCCCC/C=C/C=O,9.988401272712359
CCCCC/C=C/CCC=O,9.790293610521255
CCCCC/C=C\C/C=C\C=C\C=O,12.43888576104402
CCCCC/C=C\C=C\C=O,13.182520217105797
CCCCC/C=C\C=O,10.292925047874668
CCCCC/C=C\CCC=O,10.69687192535902
CCCCC1=NCC(C)N=C1C,9.995499391061385
CCCCC1OC(=O)CC1C,10.109722881609876
CCCCC1OC(=O)c2ccccc21,7.4342083629899545
CCCCC1OC1/C=C/C=O,11.765560700895072
CCCCC=O,9.024614454114362
CCCCCC,5.906012633173629
CCCCCC#CC(=O)OC,12.88707972523822
CCCCCC(=O)C(C)C(C)=O,13.235479184552743
CCCCCC(=O)C(C)O,9.038320030253203
CCCCCC(=O)CC,10.993995484390389
CCCCCC(=O)CC(=O)CC,10.206968456497004
CCCCCC(=O)CCC(C)=O,8.267663867924144
CCCCCC(=O)CCCC=O,11.039184539408774
CCCCCC(=O)O,10.107441515848278
CCCCCC(=O)OC(C)S,8.128934209837949
CCCCCC(=O)OCC,9.651651331835023
CCCCCC(=O)SC,8.815625720007002
CCCCCC(C)=O,8.118359568614455
CCCCCC(C)C,8.341784436953532
CCCCCC(C)CO,9.062129661372598
CCCCCC(C)O,9.065221077693112
CCCCCC(O)C(C)=O,8.251304396389344
CCCCCC(S)CC(C)=O,11.940289815711237
CCCCCC(S)CC=O,13.20488475292428
CCCCCC(S)CCOC(C)=O,10.356100252714327
CCCCCC/C=C/C=O,11.44785854146041
CCCCCC/C=C/CC=O,9.790293610521255
CCCCCC/C=C\C=O,12.804405864974223
CCCCCC/C=C\CC=O,10.395841929695038
CCCCCC1CCC(=O)O1,14.290660546347503
CCCCCC1CCCC(=O)S1,11.425161435512367
CCCCCC=CCC=O,11.147726898747361
CCCCCC=O,9.523577397132254
CCCCCCC,5.871451077685808
CCCCCCC(=O)O,9.684099308980887
CCCCCCC(=O)OCC,8.819107777063172
CCCCCCC(C)=O,8.481027617343189
CCCCCCC(C)O,8.968586339694026
CCCCCCC(S)CCOC(C)=O,9.163085804344252
CCCCCCC/C=C/C=O,10.627453697099542
CCCCCCC/C=C/CC=O,9.748911248625296
CCCCCCC/C=C\C=O,10.845810938371086
CCCCCCC1CCCC(=O)O1,10.424855228176654
CCCCCCC=O,9.272290631354291
CCCCCCCC,6.2065294318692565
CCCCCCCC(=O)C(C)O,8.726441593878608
CCCCCCCC(=O)O,10.010674827718763
CCCCCCCC(=O)OCC,9.893781930844549
CCCCCCCC(=O)SC,8.891834809207209
CCCCCCCC(C)=O,9.277966586694347
CCCCCCCC(O)C(C)=O,7.891938203399321
CCCCCCCC/C=C/C=O,10.226032503344959
CCCCCCCC/C=C/CC=O,9.617350667994396
CCCCCCCC/C=C\C=O,9.845821261633352
CCCCCCCC/C=C\CC=O,12.704500843713296
CCCCCCCC/C=C\CCCCCCCC(=O)O,6.807516578463638
CCCCCCCC1CCC(=O)O1,11.992204515125382
CCCCCCCC1CCCC(=O)S1,10.632202107182628
CCCCCCCC=O,10.107938836697226
CCCCCCCCC,7.028906603472665
CCCCCCCCC(=O)O,9.120137772727153
CCCCCCCCC(=O)OCC,10.270201198956633
